added_route_id,trip_id
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-06:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-07:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-08:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-09:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-10:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-11:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-12:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-13:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-14:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-15:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-16:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-17:45:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-18:45:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-19:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-21:20:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-22:20:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-23:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-04:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-05:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-06:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-07:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-08:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-09:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-10:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-11:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-12:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-13:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-14:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-15:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-16:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-17:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-18:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-19:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-20:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-21:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-1-22:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-05:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-06:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-07:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-08:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-09:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-10:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-11:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-12:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-13:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-14:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-15:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-16:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-17:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-18:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-19:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-20:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-21:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-1-22:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-05:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-06:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-07:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-08:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-09:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-09:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-10:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-11:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-12:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-13:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-15:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-16:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-17:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-18:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-19:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-20:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-21:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-0-22:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-05:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-06:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-07:10:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-08:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-09:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-09:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-10:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-11:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-12:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-13:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-15:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-16:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-17:00:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-18:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-19:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-20:05:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-21:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-0-22:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-05:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-06:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-07:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-08:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-09:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-10:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-11:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-12:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-13:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-14:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-15:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-16:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-17:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-18:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-19:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-20:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-21:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Exp-1-22:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-05:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-06:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-07:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-08:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-09:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-10:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-11:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-12:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-13:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-14:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-15:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-16:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-17:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-18:42:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Exp-1-19:42:00
